runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,root g value,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.040163,3,5,10603,21958,6308,6308,0.000296,0.000249,0.001569,0.007942,0.008267,0.237262,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-9.scen
0.097342,7,13,21462,54664,10576,10571,0.001464,0.000576,0.006979,0.026358,0.028254,0.459879,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-random-23.scen
0.034221,4,7,12964,30841,3779,3774,0.000205,0.000377,0.001217,0.015721,0.016078,0.052236,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lak303d-random-4.scen
0.014035,9,17,3213,9665,2027,2023,0.000963,0.000152,0.00118,0.004068,0.005919,0.034424,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-random-2.scen
0.004739,1,1,950,2512,898,898,9e-06,0,0,0,0,0.014819,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_chantry-random-13.scen
0.070794,69,137,10579,32130,1572,1521,0.012567,0.003177,0.006658,0.0351,0.061715,0.011305,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-20-random-16.scen
0.002212,1,1,712,2117,702,702,9e-06,0,0,0,0,0.007204,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-16-even-1.scen
0.014511,15,29,3480,11269,1040,1025,0.000731,0.000807,0.001162,0.00946,0.011043,0.002274,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-32-32-2-random-22.scen
0.039392,17,33,15412,25069,2452,2438,0.001914,0.000528,0.002644,0.023656,0.027482,0.0228,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den312d-random-23.scen
0.021392,13,25,3797,15066,2358,2356,0.001989,0.000207,0.001907,0.006403,0.010303,0.029583,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-even-18.scen
0.018248,10,19,3589,12920,2116,2114,0.001534,0.000158,0.001288,0.00504,0.007944,0.028282,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-random-3.scen
0.138058,62,123,29442,97724,3210,3181,0.0091,0.011005,0.013061,0.101515,0.121041,0.027607,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den312d-random-6.scen
0.051733,16,31,17309,36570,3420,3404,0.001517,0.00092,0.00457,0.029448,0.032352,0.05221,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_chantry-random-3.scen
0.027706,1,1,5268,14899,5204,5204,0.000113,0,0,0,0,0.229958,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-random-25.scen
0.042587,26,51,8085,29253,2619,2612,0.004781,0.000715,0.004075,0.018141,0.027875,0.03137,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-even-25.scen
0.026396,12,23,4768,16389,3077,3075,0.002245,0.000216,0.002161,0.006866,0.011166,0.051413,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-random-20.scen
0.240676,8,15,61772,160834,9723,9713,0.000688,0.00274,0.017354,0.131959,0.133511,0.151908,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-random-15.scen
0.040921,32,63,5767,23449,1953,1952,0.006375,0.000958,0.004733,0.015185,0.028395,0.017352,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-even-20.scen
0.004122,3,5,1542,3438,580,576,5.5e-05,0.000146,0.000123,0.001924,0.002034,0.006448,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-8-random-1.scen
0.023369,2,3,5227,14246,4498,4498,0.000117,8.6e-05,0.000621,0.002342,0.00246,0.151949,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-even-13.scen
0.091792,11,21,25931,83109,7587,7580,0.001015,0.001692,0.006728,0.049014,0.050862,0.066396,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-even-5.scen
0.045295,12,23,11061,35848,3849,3843,0.000862,0.000848,0.004531,0.022035,0.02368,0.047419,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-even-12.scen
2.52652,8,15,100896,372369,55795,55789,0.00434,0.003512,0.347942,0.627985,0.634071,0.839922,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/orz900d-even-3.scen
0.023517,5,9,6791,19166,3249,3245,0.000238,0.000364,0.001521,0.008734,0.009144,0.053072,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lak303d-random-21.scen
0.020597,15,29,4672,13197,2134,2127,0.00164,0.000398,0.002272,0.008681,0.011998,0.031243,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-random-4.scen
0.012425,14,27,2564,7123,827,814,0.001424,0.000351,0.0009,0.005786,0.008707,0.006511,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-20-random-20.scen
0.044549,45,89,4988,18739,1550,1540,0.008463,0.001335,0.005809,0.017599,0.0355,0.014023,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-random-8.scen
0.003911,2,3,1341,2947,837,833,6.9e-05,2.8e-05,8.5e-05,0.000866,0.000977,0.012944,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-random-4.scen
0.01774,6,11,4427,9914,1815,1813,0.000246,0.000251,0.001449,0.00653,0.007029,0.034867,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-random-9.scen
0.07967,6,11,19088,48845,8563,8561,0.000971,0.000488,0.004956,0.02284,0.024195,0.23556,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-random-4.scen
0.004449,2,3,1096,3460,973,973,0.000124,2.6e-05,9.1e-05,0.000382,0.000559,0.01395,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-even-1.scen
0.014738,10,19,3561,10889,1703,1700,0.001093,0.000158,0.001106,0.004799,0.006938,0.021031,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-random-21.scen
0.208853,12,23,32324,91983,18128,18125,0.004746,0.001304,0.022276,0.063624,0.070236,0.755637,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-random-3.scen
0.009743,1,1,1245,3412,1235,1235,1e-05,0,0,0,0,0.048006,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-random-6.scen
0.081812,8,15,24950,75052,7823,7818,0.000758,0.001111,0.004847,0.039422,0.040678,0.066246,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-even-21.scen
0.479123,27,53,156481,216124,24417,24405,0.009642,0.00351,0.059375,0.262827,0.278386,0.753134,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-even-25.scen
0.157989,21,41,31879,123138,9813,9798,0.0043,0.002784,0.014629,0.081697,0.089181,0.108493,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-even-11.scen
0.010025,6,11,3622,8255,1444,1444,0.000375,0.000199,0.000604,0.004474,0.005188,0.018048,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-even-17.scen
0.01402,22,43,3203,7841,398,383,0.001268,0.000806,0.001042,0.00835,0.011143,0.021422,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-16-random-7.scen
0.367406,42,83,54633,198690,14070,14048,0.012621,0.005108,0.050173,0.184994,0.208123,0.214121,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-random-6.scen
0.015636,43,83,2118,4519,183,146,0.003028,0.001463,0.001007,0.00743,0.014404,0.000393,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-8-8-even-22.scen
0.001131,2,3,409,965,316,316,2.9e-05,2.3e-05,4.6e-05,0.000241,0.000297,0.00132,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-32-32-4-even-2.scen
0.003173,4,7,904,2269,471,468,0.000173,5.3e-05,0.00014,0.001125,0.001471,0.003247,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-20-even-20.scen
0.231935,13,25,67304,151679,17385,17367,0.003615,0.001969,0.022211,0.107296,0.112736,0.541926,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-even-23.scen
0.010594,12,23,2019,6632,820,816,0.001153,0.000262,0.001099,0.004054,0.006394,0.008077,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-even-10.scen
0.049315,19,37,26637,44900,1596,1454,0.000821,0.003181,0.002164,0.042174,0.043977,0.011704,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-8-even-20.scen
0.030646,2,3,6063,16882,5343,5343,0.000193,9.5e-05,0.000706,0.002692,0.002847,0.235552,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-random-1.scen
0.007356,3,5,2419,6496,1180,1177,0.000126,0.000124,0.000213,0.002619,0.002844,0.009724,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den312d-random-5.scen
0.012817,1,1,2793,9008,2773,2773,4.2e-05,0,0,0,0,0.046951,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-random-13.scen
0.798743,2,3,40373,112769,22730,22728,0.000448,0.00039,0.053494,0.115272,0.115812,0.347858,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/orz900d-even-15.scen
0.015129,29,57,1522,6054,445,438,0.003012,0.000498,0.001544,0.005966,0.012381,0.002016,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-16-16-random-6.scen
0.233549,8,15,49279,142246,12668,12660,0.000775,0.001918,0.017848,0.111985,0.113405,0.149717,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-even-11.scen
0.047729,26,51,10664,29143,3297,3281,0.004452,0.000681,0.005491,0.02281,0.031676,0.038395,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-random-9.scen
0.044925,21,41,12980,38245,2547,2530,0.002428,0.001508,0.003435,0.027913,0.03278,0.021815,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den312d-random-5.scen
0.131172,24,47,35729,85847,6367,6347,0.003634,0.003065,0.013436,0.080249,0.087055,0.089621,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-random-19.scen
0.010295,6,11,2848,8604,1224,1222,0.000307,0.000296,0.000635,0.004883,0.005468,0.009701,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den312d-random-4.scen
0.453991,77,153,116299,330369,4948,4891,0.013279,0.064769,0.029476,0.393603,0.422559,0.035997,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-16-even-16.scen
0.009554,12,23,1879,5923,763,758,0.000917,0.00045,0.00095,0.00421,0.006102,0.004843,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-20-even-11.scen
0.007349,5,9,2191,5042,1009,1006,0.000239,0.000127,0.000404,0.002422,0.002872,0.013318,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-even-19.scen
0.051739,24,47,14719,43700,2771,2746,0.002636,0.002765,0.003963,0.032095,0.03751,0.021773,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den312d-even-2.scen
0.022507,15,29,6838,17065,1330,1308,0.000655,0.00265,0.001647,0.015822,0.017248,0.012812,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-8-even-6.scen
0.003992,1,1,1002,3141,965,965,3.9e-05,0,0,0,0,0.013601,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-even-24.scen
0.006176,13,25,829,3151,341,338,0.00097,0.00012,0.000611,0.002295,0.004306,0.001526,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-16-16-even-12.scen
0.024099,4,7,8913,18363,3575,3572,0.000198,0.000359,0.001343,0.009284,0.009596,0.049728,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lak303d-random-14.scen
0.068522,3,5,12933,39730,11837,11837,0.000703,0.000192,0.002402,0.00677,0.007323,0.385628,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-even-8.scen
0.057487,30,59,14471,48433,2582,2556,0.002667,0.004394,0.005203,0.039452,0.045049,0.017968,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den312d-random-19.scen
0.059739,38,72,19055,41008,1695,1569,0.002573,0.008489,0.003494,0.046993,0.052875,0.003364,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-32-32-2-even-23.scen
0.049621,25,49,8119,27443,3769,3765,0.005244,0.000634,0.006005,0.018556,0.029004,0.055211,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-random-2.scen
0.107764,26,51,41443,91492,4096,4068,0.002663,0.004015,0.010366,0.077572,0.082887,0.049912,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_chantry-even-4.scen
0.032005,14,27,5883,20630,3621,3619,0.002665,0.000319,0.003152,0.010106,0.015131,0.050644,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-even-5.scen
0.246079,35,69,58752,174713,7854,7828,0.005726,0.01913,0.024301,0.173437,0.184638,0.101669,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/lt_gallowstemplar_n-even-6.scen
0.000541,1,1,160,444,145,145,4e-06,0,0,0,0,0.002082,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-random-13.scen
0.043077,7,13,8963,31924,5437,5436,0.000782,0.000387,0.003134,0.012009,0.013174,0.061297,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-even-19.scen
0.363602,9,17,60344,221461,20860,20846,0.001911,0.002071,0.024797,0.149913,0.15253,0.294374,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-even-3.scen
0.01295,6,11,4345,10808,1886,1882,0.000508,0.000245,0.000643,0.004433,0.005346,0.023686,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-random-13.scen
0.069323,17,33,22833,60292,4383,4359,0.001746,0.002337,0.006006,0.041865,0.045179,0.051203,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_chantry-even-5.scen
0.030455,10,19,11463,24270,2516,2506,0.000709,0.00059,0.002491,0.015228,0.016545,0.040313,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_chantry-even-4.scen
0.101507,5,9,29465,63953,11451,11448,0.000968,0.000597,0.004939,0.030856,0.032011,0.383036,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-even-6.scen
0.001824,2,3,525,1279,379,379,3.1e-05,2.4e-05,5.4e-05,0.000343,0.000399,0.007431,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-random-1.scen
0.022648,16,31,3812,14143,2149,2147,0.002492,0.000251,0.002165,0.006984,0.01188,0.028937,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-even-13.scen
0.018741,12,23,3476,12604,2092,2091,0.001874,0.00018,0.001494,0.005432,0.009087,0.028019,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-random-8.scen
0.125732,8,15,18589,59419,14521,14514,0.00235,0.000708,0.009561,0.02504,0.027914,0.624165,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-random-2.scen
0.413219,12,23,57816,205868,20357,20347,0.002973,0.003581,0.034878,0.169465,0.173873,0.364856,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-random-1.scen
0.03811,34,67,5311,20530,1740,1738,0.0062,0.000748,0.00487,0.015106,0.027987,0.015557,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-random-21.scen
0.302965,5,9,41320,93695,17084,17078,0.001153,0.000953,0.015021,0.070613,0.071829,0.24408,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/w_woundedcoast-random-18.scen
0.007985,1,1,1790,5283,1766,1766,1.4e-05,0,0,0,0,0.024312,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-random-24.scen
0.675769,23,45,138430,415143,21007,20971,0.0049,0.006568,0.071624,0.406056,0.414657,0.374859,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-random-20.scen
0.055356,43,85,8099,30112,2160,2151,0.00879,0.001477,0.00672,0.023859,0.042039,0.017892,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-even-14.scen
0.276032,15,29,90994,204689,15121,15099,0.003742,0.00182,0.020582,0.147614,0.153323,0.323729,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-even-1.scen
0.007045,10,19,1301,4314,696,694,0.000758,0.000107,0.000761,0.002559,0.004102,0.005447,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-even-22.scen
0.047272,29,57,6191,25365,3135,3134,0.006687,0.000462,0.005043,0.015786,0.029376,0.038812,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-even-6.scen
0.258839,24,47,47309,144859,15655,15642,0.00732,0.002921,0.034719,0.115643,0.128083,0.46208,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-random-10.scen
0.049866,2,3,9868,28044,9021,9020,0.000358,9.7e-05,0.001021,0.003438,0.003649,0.303852,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-even-17.scen
0.097739,7,13,17596,49578,12437,12429,0.001623,0.000778,0.007659,0.022179,0.024254,0.458811,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-random-6.scen
0.057889,4,7,11888,35655,9600,9600,0.000616,0.000431,0.003191,0.010203,0.010915,0.31099,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-even-6.scen
0.134449,8,15,20380,59535,14696,14696,0.002324,0.000568,0.010542,0.026635,0.029562,0.603688,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-random-3.scen
0.024079,14,27,7966,21422,2182,2173,0.000958,0.000689,0.002219,0.013996,0.015884,0.019254,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-16-random-21.scen
0.041297,1,1,7631,23147,7588,7588,0.000221,0,0,0,0,0.303941,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-random-10.scen
0.256256,22,43,73687,231986,12000,11981,0.00392,0.003929,0.019833,0.156875,0.164038,0.134634,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-even-19.scen
0.052326,3,5,10853,31277,8427,8426,0.00047,0.000314,0.001797,0.008138,0.008596,0.312251,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-even-10.scen
0.019202,21,41,2883,10600,1140,1135,0.002842,0.000351,0.002376,0.006905,0.012731,0.011989,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-random-4.scen
0.175449,11,21,31177,87380,17165,17159,0.003411,0.001168,0.019188,0.057218,0.062031,0.606285,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Berlin_1_256-even-8.scen
0.157269,13,25,36478,101304,11549,11544,0.002985,0.00143,0.014577,0.065318,0.069868,0.322309,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-random-12.scen
0.086202,18,35,17369,55394,6049,6044,0.002772,0.001154,0.009918,0.03991,0.045097,0.093146,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-random-23.scen
0.001091,1,1,347,1021,337,337,6e-06,0,0,0,0,0.00465,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-even-8.scen
0.001676,1,1,545,1387,532,532,7e-06,0,0,0,0,0.007363,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-even-18.scen
0.205543,14,27,30535,88886,18646,18642,0.004828,0.001271,0.023332,0.057574,0.06443,0.764273,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-random-7.scen
0.023813,16,31,5982,16376,2366,2361,0.001857,0.000606,0.0026,0.010723,0.014359,0.029207,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-even-23.scen
0.010013,6,11,2100,6838,1095,1093,0.000741,7.1e-05,0.000745,0.002921,0.004315,0.011066,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-32-32-even-24.scen
0.284377,43,85,54900,208833,12200,12187,0.010705,0.005471,0.035467,0.171323,0.191408,0.135601,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-even-19.scen
0.00956,4,7,2748,7751,1669,1667,0.000337,6.7e-05,0.000374,0.001536,0.002103,0.026608,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-random-3.scen
1.17031,30,59,136765,439820,30692,30664,0.010539,0.012462,0.174972,0.69448,0.713225,0.435781,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/w_woundedcoast-random-15.scen
0.016899,47,91,2858,5529,184,144,0.00331,0.001085,0.001166,0.008232,0.015741,0.000367,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-8-8-random-1.scen
0.0077,2,3,1324,3331,913,913,2.9e-05,5.9e-05,0.000223,0.001179,0.001232,0.01878,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-random-23.scen
0.038221,21,41,6176,23660,3009,3006,0.004252,0.000404,0.003667,0.012637,0.021208,0.037389,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-48-48-random-24.scen
0.023306,23,45,6536,17563,1026,996,0.001058,0.002109,0.001506,0.017131,0.019473,0.002326,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-32-32-2-random-13.scen
0.006638,3,5,2233,5393,1452,1451,0.00018,6.8e-05,0.000233,0.001182,0.001477,0.019003,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-even-6.scen
0.038622,2,3,7581,21383,6575,6575,0.000223,0.000172,0.000813,0.003484,0.003675,0.231071,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-random-15.scen
0.0482,15,29,16691,37673,3080,3067,0.001022,0.003148,0.004392,0.03064,0.032569,0.038486,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_chantry-even-18.scen
0.03976,20,39,12676,33928,1958,1929,0.001792,0.002266,0.003581,0.028709,0.032309,0.017759,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-8-random-8.scen
0.039393,22,43,11789,31485,1814,1794,0.001494,0.003131,0.003019,0.028179,0.031339,0.014522,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den312d-even-17.scen
0.345759,26,51,104986,247843,15842,15828,0.006638,0.003393,0.033939,0.188463,0.200084,0.366122,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-even-23.scen
0.601916,18,35,114955,389244,21865,21841,0.003388,0.005144,0.054625,0.343358,0.349269,0.296207,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/brc202d-even-25.scen
0.013083,8,15,3663,9609,2043,2041,0.00072,0.000242,0.00112,0.004213,0.005508,0.02428,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-20-even-6.scen
0.01099,1,1,1728,4852,1718,1718,1.3e-05,0,0,0,0,0.048595,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-random-23.scen
0.027731,4,7,9683,25054,3074,3072,0.000187,0.000333,0.001012,0.010557,0.010849,0.03559,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-even-7.scen
0.074772,6,11,15788,37713,9125,9121,0.000984,0.000537,0.004954,0.017633,0.01892,0.386859,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-random-17.scen
0.010718,2,3,3249,7407,1491,1491,3.4e-05,0.000127,0.000253,0.001974,0.002032,0.024737,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-random-9.scen
0.004038,7,13,1029,2632,478,473,0.00032,0.000121,0.000294,0.001658,0.002328,0.003262,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-20-random-5.scen
0.061365,7,13,23462,60785,4818,4813,0.000372,0.000836,0.002974,0.034858,0.035569,0.045533,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-even-4.scen
0.199187,12,23,28151,86243,19447,19444,0.004459,0.000981,0.020207,0.051156,0.057198,0.814163,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Paris_1_256-random-9.scen
0.059839,7,13,12302,36361,6082,6074,0.000777,0.000478,0.004294,0.017928,0.019124,0.187337,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-random-24.scen
0.112613,14,27,21365,79929,10133,10130,0.002837,0.001333,0.011272,0.046421,0.050934,0.130595,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ost003d-random-9.scen
0.001092,2,3,397,830,237,231,2.8e-05,1.3e-05,2.7e-05,0.000368,0.000423,0.00133,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-32-32-4-even-21.scen
0.346581,8,15,34461,123654,18975,18971,0.00166,0.00155,0.027891,0.104819,0.106983,0.248892,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/w_woundedcoast-random-22.scen
0.040952,20,39,7441,25190,3700,3696,0.003642,0.000443,0.00462,0.014405,0.021657,0.049885,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-64-64-10-random-11.scen
0.364337,54,107,273496,163001,4362,4531,0.008879,0.01162,0.016171,0.308544,0.327039,0.03617,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/room-64-64-16-random-5.scen
0.007363,12,23,2328,4771,438,429,0.00054,0.000552,0.000672,0.004665,0.005811,0.003347,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-20-random-21.scen
0.534098,27,53,143736,391259,21766,21751,0.009536,0.007618,0.049628,0.317766,0.334554,0.458128,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/den520d-even-14.scen
0.131971,9,17,39207,86181,12862,12858,0.00164,0.001339,0.010661,0.053819,0.05625,0.382442,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-even-2.scen
0.119866,14,27,42647,133583,5932,5914,0.000849,0.003404,0.006779,0.088498,0.090661,0.048269,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/maze-128-128-10-even-5.scen
0.040273,6,11,7836,29267,5292,5291,0.000731,0.000283,0.002504,0.009456,0.010475,0.065416,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-even-23.scen
0.004924,20,39,644,1696,95,82,0.001036,0.000225,0.000379,0.002092,0.004386,0.000256,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/empty-8-8-even-1.scen
0.019183,18,35,3669,12227,1279,1273,0.002206,0.000646,0.002071,0.008302,0.012785,0.009075,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/random-32-32-10-even-16.scen
0.04587,3,5,13104,29577,6664,6662,0.000384,0.000225,0.001546,0.010076,0.010432,0.23379,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-even-11.scen
0.074135,6,11,18138,46585,10109,10105,0.000827,0.000584,0.005384,0.024304,0.02539,0.307574,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/Boston_0_256-even-10.scen
0.015238,3,5,4228,10434,1975,1974,0.000116,0.000188,0.000547,0.003929,0.004113,0.032051,PBS with SIPP,/home/harshit/Code/MAPFAST/scenes/ht_mansion_n-random-6.scen
